Prism 6x6x6,0,0,0.541052,0,150.991,dummy,dummy,dummy,dummy,0,2021_01_22_105238_0,3,2,1,3.14159,0.785398,1,3.59729,0.581803,1,4.18229,0.667958,,,
Prism 6x6x6,0,0,1.39626,0,157.626,dummy,dummy,dummy,dummy,0,2021_01_22_105246_0,6,1,1,3.14159,0.785398,1,2.85982,1.05474,,,,,,
Prism 6x6x6,0,0,0.663225,0,171.164,dummy,dummy,dummy,dummy,0,2021_01_22_105315_0,8,2,1,3.14159,0.785398,1,2.68589,0.581803,1,2.0301,0.407816,,,
Prism 6x6x6,0,0,1.51844,0,156.629,dummy,dummy,dummy,dummy,0,2021_01_22_105325_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,1.22173,0,163.431,dummy,dummy,dummy,dummy,0,2021_01_22_105335_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.226893,0,154.127,dummy,dummy,dummy,dummy,0,2021_01_22_105342_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,1.48353,0,150.011,dummy,dummy,dummy,dummy,0,2021_01_22_105347_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,0.855211,0,176.205,dummy,dummy,dummy,dummy,0,2021_01_22_105402_0,7,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.21301,0.896445,,,
Prism 6x6x6,0,0,1.22173,0,163.431,dummy,dummy,dummy,dummy,0,2021_01_22_105408_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.0523599,0,156.963,dummy,dummy,dummy,dummy,0,2021_01_22_105418_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,1.32645,0,176.982,dummy,dummy,dummy,dummy,0,2021_01_22_105427_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,0.575959,0,168.735,dummy,dummy,dummy,dummy,0,2021_01_22_105441_0,8,2,1,3.14159,0.785398,1,2.68589,0.581803,1,2.0301,0.407816,,,
Prism 6x6x6,0,0,0.401426,0,157.335,dummy,dummy,dummy,dummy,0,2021_01_22_105447_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,1.32645,0,177.297,dummy,dummy,dummy,dummy,0,2021_01_22_105458_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,1.11701,0,171.357,dummy,dummy,dummy,dummy,0,2021_01_22_105513_0,8,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.24623,0.634907,,,
Prism 6x6x6,0,0,1.53589,0,152.674,dummy,dummy,dummy,dummy,0,2021_01_22_105530_0,3,2,1,3.14159,0.785398,1,2.85982,1.05474,1,3.25615,1.08864,,,
Prism 6x6x6,0,0,0.0698132,0,164.149,dummy,dummy,dummy,dummy,0,2021_01_22_105536_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,0.802851,0,168.941,dummy,dummy,dummy,dummy,0,2021_01_22_105551_0,2,2,1,3.14159,0.785398,1,3.14159,0.436332,1,4.07805,0.304961,,,
Prism 6x6x6,0,0,0.436332,0,151.567,dummy,dummy,dummy,dummy,0,2021_01_22_105621_0,2,2,1,3.14159,0.785398,1,3.42336,1.05474,1,3.75691,0.831127,,,
Prism 6x6x6,0,0,1.50098,0,171.639,dummy,dummy,dummy,dummy,0,2021_01_22_105626_0,6,1,1,3.14159,0.785398,1,2.85982,1.05474,,,,,,
Prism 6x6x6,0,0,0.541052,0,155.722,dummy,dummy,dummy,dummy,0,2021_01_22_105640_0,2,2,1,3.14159,0.785398,1,3.59729,0.581803,1,4.25309,0.407816,,,
Prism 6x6x6,0,0,1.16937,0,156.529,dummy,dummy,dummy,dummy,0,2021_01_22_105653_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0,0,150.472,dummy,dummy,dummy,dummy,0,2021_01_22_112154_0,7,2,1,3.14159,0.785398,1,3.42336,1.05474,1,3.02704,1.08864,,,
Prism 6x6x6,0,0,0.785398,0,154.218,dummy,dummy,dummy,dummy,0,2021_01_22_112216_0,2,2,1,3.14159,0.785398,1,3.59729,0.581803,1,4.25309,0.407816,,,
Prism 6x6x6,0,0,0.575959,0,157.402,dummy,dummy,dummy,dummy,0,2021_01_22_112238_0,2,2,1,3.14159,0.785398,1,3.59729,0.581803,1,4.25309,0.407816,,,
Prism 6x6x6,0,0,0.872665,0,175.107,dummy,dummy,dummy,dummy,0,2021_01_22_112252_0,8,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.24623,0.634907,,,
Prism 6x6x6,0,0,0.261799,0,153.795,dummy,dummy,dummy,dummy,0,2021_01_22_112301_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,0.488692,0,156.528,dummy,dummy,dummy,dummy,0,2021_01_22_112331_0,4,2,1,3.14159,0.785398,1,3.61696,0.844021,1,3.8902,1.11112,,,
Prism 6x6x6,0,0,0.0174533,0,161.828,dummy,dummy,dummy,dummy,0,2021_01_22_112346_0,2,2,1,3.14159,0.785398,1,2.68589,0.581803,1,3.34168,0.407816,,,
Prism 6x6x6,0,0,1.3439,0,158.634,dummy,dummy,dummy,dummy,0,2021_01_22_112357_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,1.39626,0,157.626,dummy,dummy,dummy,dummy,0,2021_01_22_112402_0,6,1,1,3.14159,0.785398,1,2.85982,1.05474,,,,,,
Prism 6x6x6,0,0,0.959931,0,157.706,dummy,dummy,dummy,dummy,0,2021_01_22_112419_0,7,2,1,3.14159,0.785398,1,2.85982,1.05474,1,2.4635,1.08864,,,
Prism 6x6x6,0,0,1.13446,0,154.035,dummy,dummy,dummy,dummy,0,2021_01_22_112444_0,7,2,1,3.14159,0.785398,1,3.14159,0.436332,1,2.43062,0.551669,,,
Prism 6x6x6,0,0,1.0472,0,179.359,dummy,dummy,dummy,dummy,0,2021_01_22_112458_0,8,2,1,3.14159,0.785398,1,3.14159,0.436332,1,2.20514,0.304961,,,
Prism 6x6x6,0,0,0.0872665,0,150.545,dummy,dummy,dummy,dummy,0,2021_01_22_112507_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,0.610865,0,170.507,dummy,dummy,dummy,dummy,0,2021_01_22_112524_0,2,2,1,3.14159,0.785398,1,3.14159,0.436332,1,4.07805,0.304961,,,
Prism 6x6x6,0,0,1.0472,0,166.282,dummy,dummy,dummy,dummy,0,2021_01_22_112607_0,7,2,1,3.14159,0.785398,1,3.14159,0.436332,1,2.43062,0.551669,,,
Prism 6x6x6,0,0,0.10472,0,152.713,dummy,dummy,dummy,dummy,0,2021_01_22_112613_0,4,1,1,3.14159,0.785398,1,3.42336,1.05474,,,,,,
Prism 6x6x6,0,0,0.558505,0,150.238,dummy,dummy,dummy,dummy,0,2021_01_22_112618_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.191986,0,151.526,dummy,dummy,dummy,dummy,0,2021_01_22_112623_0,4,1,1,3.14159,0.785398,1,3.42336,1.05474,,,,,,
Prism 6x6x6,0,0,1.22173,0,163.431,dummy,dummy,dummy,dummy,0,2021_01_22_112629_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.523599,0,151.798,dummy,dummy,dummy,dummy,0,2021_01_22_112710_0,4,2,1,3.14159,0.785398,1,3.61696,0.844021,1,3.8902,1.11112,,,
Prism 6x6x6,0,0,0.663225,0,155.222,dummy,dummy,dummy,dummy,0,2021_01_22_112739_0,2,2,1,3.14159,0.785398,1,3.14159,0.436332,1,4.07805,0.304961,,,
Prism 6x6x6,0,0,0.541052,0,178.729,dummy,dummy,dummy,dummy,0,2021_01_22_112805_0,4,2,1,3.14159,0.785398,1,3.59729,0.581803,1,3.922,0.860331,,,
Prism 6x6x6,0,0,1.39626,0,157.626,dummy,dummy,dummy,dummy,0,2021_01_22_112812_0,6,1,1,3.14159,0.785398,1,2.85982,1.05474,,,,,,
Prism 6x6x6,0,0,0.663225,0,171.732,dummy,dummy,dummy,dummy,0,2021_01_22_112835_0,4,2,1,3.14159,0.785398,1,3.59729,0.581803,1,3.922,0.860331,,,
Prism 6x6x6,0,0,1.51844,0,161.36,dummy,dummy,dummy,dummy,0,2021_01_22_112840_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,1.22173,0,163.431,dummy,dummy,dummy,dummy,0,2021_01_22_112846_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.226893,0,157.417,dummy,dummy,dummy,dummy,0,2021_01_22_112857_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,1.48353,0,150.011,dummy,dummy,dummy,dummy,0,2021_01_22_112902_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,0.855211,0,178.119,dummy,dummy,dummy,dummy,0,2021_01_22_112917_0,8,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.24623,0.634907,,,
Prism 6x6x6,0,0,1.22173,0,163.431,dummy,dummy,dummy,dummy,0,2021_01_22_112925_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.0523599,0,156.963,dummy,dummy,dummy,dummy,0,2021_01_22_112930_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,1.32645,0,177.297,dummy,dummy,dummy,dummy,0,2021_01_22_112936_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.575959,0,176.715,dummy,dummy,dummy,dummy,0,2021_01_22_112958_0,2,2,1,3.14159,0.785398,1,3.61696,0.844021,1,4.03696,0.634907,,,
Prism 6x6x6,0,0,0.401426,0,157.335,dummy,dummy,dummy,dummy,0,2021_01_22_113006_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,1.32645,0,177.297,dummy,dummy,dummy,dummy,0,2021_01_22_113011_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,1.11701,0,155.377,dummy,dummy,dummy,dummy,0,2021_01_22_113026_0,7,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.21301,0.896445,,,
Prism 6x6x6,0,0,1.53589,0,172.045,dummy,dummy,dummy,dummy,0,2021_01_22_113049_0,3,2,1,3.14159,0.785398,1,2.68589,0.581803,1,3.27088,0.667958,,,
Prism 6x6x6,0,0,0.0698132,0,164.149,dummy,dummy,dummy,dummy,0,2021_01_22_113057_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,0.802851,0,164.212,dummy,dummy,dummy,dummy,0,2021_01_22_113121_0,8,2,1,3.14159,0.785398,1,2.68589,0.581803,1,2.0301,0.407816,,,
Prism 6x6x6,0,0,0,0,150.472,dummy,dummy,dummy,dummy,0,2021_01_22_113528_0,7,2,1,3.14159,0.785398,1,3.42336,1.05474,1,3.02704,1.08864,,,
Prism 6x6x6,0,0,0.785398,0,164.217,dummy,dummy,dummy,dummy,0,2021_01_22_113546_0,8,2,1,3.14159,0.785398,1,2.68589,0.581803,1,2.0301,0.407816,,,
Prism 6x6x6,0,0,0.575959,0,159.525,dummy,dummy,dummy,dummy,0,2021_01_22_113605_0,3,2,1,3.14159,0.785398,1,3.14159,0.436332,1,3.85257,0.551669,,,
Prism 6x6x6,0,0,0.872665,0,152.982,dummy,dummy,dummy,dummy,0,2021_01_22_113636_0,2,2,1,3.14159,0.785398,1,3.59729,0.581803,1,4.25309,0.407816,,,
Prism 6x6x6,0,0,0.261799,0,153.953,dummy,dummy,dummy,dummy,0,2021_01_22_113642_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,0.488692,0,156.528,dummy,dummy,dummy,dummy,0,2021_01_22_113701_0,4,2,1,3.14159,0.785398,1,3.61696,0.844021,1,3.8902,1.11112,,,
Prism 6x6x6,0,0,0.0174533,0,151.648,dummy,dummy,dummy,dummy,0,2021_01_22_113717_0,7,2,1,3.14159,0.785398,1,3.59729,0.581803,1,3.0123,0.667958,,,
Prism 6x6x6,0,0,1.3439,0,164.209,dummy,dummy,dummy,dummy,0,2021_01_22_113724_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,1.39626,0,157.626,dummy,dummy,dummy,dummy,0,2021_01_22_113728_0,6,1,1,3.14159,0.785398,1,2.85982,1.05474,,,,,,
Prism 6x6x6,0,0,0.959931,0,173.796,dummy,dummy,dummy,dummy,0,2021_01_22_113751_0,6,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.39299,1.11112,,,
Prism 6x6x6,0,0,1.13446,0,170.699,dummy,dummy,dummy,dummy,0,2021_01_22_113823_0,8,2,1,3.14159,0.785398,1,2.85982,1.05474,1,2.52628,0.831127,,,
Prism 6x6x6,0,0,1.0472,0,179.552,dummy,dummy,dummy,dummy,0,2021_01_22_113850_0,7,2,1,3.14159,0.785398,1,2.68589,0.581803,1,2.1009,0.667958,,,
Prism 6x6x6,0,0,0.0872665,0,160.985,dummy,dummy,dummy,dummy,0,2021_01_22_113855_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,0.610865,0,153.519,dummy,dummy,dummy,dummy,0,2021_01_22_113917_0,3,2,1,3.14159,0.785398,1,3.61696,0.844021,1,4.07018,0.896445,,,
Prism 6x6x6,0,0,1.0472,0,151.811,dummy,dummy,dummy,dummy,0,2021_01_22_114001_0,8,2,1,3.14159,0.785398,1,2.85982,1.05474,1,2.52628,0.831127,,,
Prism 6x6x6,0,0,0.10472,0,155.578,dummy,dummy,dummy,dummy,0,2021_01_22_114009_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,0.558505,0,150.238,dummy,dummy,dummy,dummy,0,2021_01_22_114016_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.191986,0,154.867,dummy,dummy,dummy,dummy,0,2021_01_22_114023_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,1.22173,0,156.561,dummy,dummy,dummy,dummy,0,2021_01_22_114033_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,0.523599,0,162.187,dummy,dummy,dummy,dummy,0,2021_01_22_114108_0,3,2,1,3.14159,0.785398,1,3.59729,0.581803,1,4.18229,0.667958,,,
Prism 6x6x6,0,0,0.663225,0,171.164,dummy,dummy,dummy,dummy,0,2021_01_22_114124_0,8,2,1,3.14159,0.785398,1,2.68589,0.581803,1,2.0301,0.407816,,,
Prism 6x6x6,0,0,0.541052,0,161.417,dummy,dummy,dummy,dummy,0,2021_01_22_114140_0,3,2,1,3.14159,0.785398,1,3.14159,0.436332,1,3.85257,0.551669,,,
Prism 6x6x6,0,0,1.39626,0,157.594,dummy,dummy,dummy,dummy,0,2021_01_22_114145_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.663225,0,155.853,dummy,dummy,dummy,dummy,0,2021_01_22_114205_0,3,2,1,3.14159,0.785398,1,3.59729,0.581803,1,4.18229,0.667958,,,
Prism 6x6x6,0,0,1.51844,0,156.629,dummy,dummy,dummy,dummy,0,2021_01_22_114214_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,1.22173,0,156.561,dummy,dummy,dummy,dummy,0,2021_01_22_114222_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,0.226893,0,157.417,dummy,dummy,dummy,dummy,0,2021_01_22_114231_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,1.48353,0,159.116,dummy,dummy,dummy,dummy,0,2021_01_22_114239_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.855211,0,161.662,dummy,dummy,dummy,dummy,0,2021_01_22_114305_0,3,2,1,3.14159,0.785398,1,3.61696,0.844021,1,4.07018,0.896445,,,
Prism 6x6x6,0,0,1.22173,0,163.431,dummy,dummy,dummy,dummy,0,2021_01_22_114315_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.0523599,0,154.177,dummy,dummy,dummy,dummy,0,2021_01_22_114323_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,1.32645,0,177.297,dummy,dummy,dummy,dummy,0,2021_01_22_114328_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.575959,0,168.735,dummy,dummy,dummy,dummy,0,2021_01_22_114346_0,8,2,1,3.14159,0.785398,1,2.68589,0.581803,1,2.0301,0.407816,,,
Prism 6x6x6,0,0,0.401426,0,157.335,dummy,dummy,dummy,dummy,0,2021_01_22_114359_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,1.32645,0,176.982,dummy,dummy,dummy,dummy,0,2021_01_22_114411_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,1.11701,0,169.698,dummy,dummy,dummy,dummy,0,2021_01_22_114435_0,7,2,1,3.14159,0.785398,1,2.85982,1.05474,1,2.4635,1.08864,,,
Prism 6x6x6,0,0,1.53589,0,152.674,dummy,dummy,dummy,dummy,0,2021_01_22_114509_0,3,2,1,3.14159,0.785398,1,2.85982,1.05474,1,3.25615,1.08864,,,
Prism 6x6x6,0,0,0.0698132,0,158.945,dummy,dummy,dummy,dummy,0,2021_01_22_114516_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,0.802851,0,167.966,dummy,dummy,dummy,dummy,0,2021_01_22_114540_0,7,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.21301,0.896445,,,
Prism 6x6x6,0,0,0.436332,0,151.835,dummy,dummy,dummy,dummy,0,2021_01_22_114558_0,4,2,1,3.14159,0.785398,1,3.61696,0.844021,1,3.8902,1.11112,,,
Prism 6x6x6,0,0,1.50098,0,158.375,dummy,dummy,dummy,dummy,0,2021_01_22_114605_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.541052,0,161.072,dummy,dummy,dummy,dummy,0,2021_01_22_114621_0,8,2,1,3.14159,0.785398,1,2.68589,0.581803,1,2.0301,0.407816,,,
Prism 6x6x6,0,0,1.16937,0,156.529,dummy,dummy,dummy,dummy,0,2021_01_22_114630_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,1.29154,0,172.67,dummy,dummy,dummy,dummy,0,2021_01_22_114640_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.558505,0,150.238,dummy,dummy,dummy,dummy,0,2021_01_22_114654_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.872665,0,166.054,dummy,dummy,dummy,dummy,0,2021_01_22_114731_0,8,2,1,3.14159,0.785398,1,3.14159,0.436332,1,2.20514,0.304961,,,
Prism 6x6x6,0,0,0.610865,0,153.519,dummy,dummy,dummy,dummy,0,2021_01_22_114748_0,3,2,1,3.14159,0.785398,1,3.61696,0.844021,1,4.07018,0.896445,,,
Prism 6x6x6,0,0,0.698132,0,159.276,dummy,dummy,dummy,dummy,0,2021_01_22_114809_0,2,2,1,3.14159,0.785398,1,3.14159,0.436332,1,4.07805,0.304961,,,
Prism 6x6x6,0,0,0.558505,0,150.238,dummy,dummy,dummy,dummy,0,2021_01_22_114821_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.733038,0,150.312,dummy,dummy,dummy,dummy,0,2021_01_22_114838_0,2,2,1,3.14159,0.785398,1,3.59729,0.581803,1,4.25309,0.407816,,,
Prism 6x6x6,0,0,0.296706,0,156.642,dummy,dummy,dummy,dummy,0,2021_01_22_114847_0,3,1,1,3.14159,0.785398,1,3.61696,0.844021,,,,,,
Prism 6x6x6,0,0,1.51844,0,152.433,dummy,dummy,dummy,dummy,0,2021_01_22_114853_0,6,1,1,3.14159,0.785398,1,2.85982,1.05474,,,,,,
Prism 6x6x6,0,0,0.139626,0,163.372,dummy,dummy,dummy,dummy,0,2021_01_22_114900_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,0.663225,0,171.732,dummy,dummy,dummy,dummy,0,2021_01_22_114918_0,4,2,1,3.14159,0.785398,1,3.59729,0.581803,1,3.922,0.860331,,,
Prism 6x6x6,0,0,1.27409,0,172.989,dummy,dummy,dummy,dummy,0,2021_01_22_114923_0,8,1,1,3.14159,0.785398,1,2.68589,0.581803,,,,,,
Prism 6x6x6,0,0,0.994838,0,162.677,dummy,dummy,dummy,dummy,0,2021_01_22_114946_0,6,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.39299,1.11112,,,
Prism 6x6x6,0,0,0.750492,0,151.826,dummy,dummy,dummy,dummy,0,2021_01_22_115012_0,8,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.24623,0.634907,,,
Prism 6x6x6,0,0,1.06465,0,174.91,dummy,dummy,dummy,dummy,0,2021_01_22_115039_0,8,2,1,3.14159,0.785398,1,2.66623,0.844021,1,2.24623,0.634907,,,
Prism 6x6x6,0,0,1.20428,0,151.789,dummy,dummy,dummy,dummy,0,2021_01_22_115048_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0,0,150.472,dummy,dummy,dummy,dummy,0,2021_01_22_115116_0,7,2,1,3.14159,0.785398,1,3.42336,1.05474,1,3.02704,1.08864,,,
Prism 6x6x6,0,0,0.733038,0,156.525,dummy,dummy,dummy,dummy,0,2021_01_22_115155_0,2,2,1,3.14159,0.785398,1,3.14159,0.436332,1,4.07805,0.304961,,,
Prism 6x6x6,0,0,0.383972,0,150.345,dummy,dummy,dummy,dummy,0,2021_01_22_115204_0,2,1,1,3.14159,0.785398,1,3.59729,0.581803,,,,,,
Prism 6x6x6,0,0,0.907571,0,173.593,dummy,dummy,dummy,dummy,0,2021_01_22_115219_0,8,2,1,3.14159,0.785398,1,3.14159,0.436332,1,2.20514,0.304961,,,
Prism 6x6x6,0,0,0.872665,0,166.054,dummy,dummy,dummy,dummy,0,2021_01_22_115241_0,8,2,1,3.14159,0.785398,1,3.14159,0.436332,1,2.20514,0.304961,,,
Prism 6x6x6,0,0,1.16937,0,156.529,dummy,dummy,dummy,dummy,0,2021_01_22_115247_0,7,1,1,3.14159,0.785398,1,2.66623,0.844021,,,,,,
Prism 6x6x6,0,0,0.733038,0,158.672,dummy,dummy,dummy,dummy,0,2021_01_22_115305_0,3,2,1,3.14159,0.785398,1,3.61696,0.844021,1,4.07018,0.896445,,,
Prism 6x6x6,0,0,0.820305,0,152.416,dummy,dummy,dummy,dummy,0,2021_01_22_115331_0,3,2,1,3.14159,0.785398,1,3.59729,0.581803,1,4.18229,0.667958,,,
